appid,game_name,filename,status,source_title,source_url,match_score,extract_chars,extract_words
1419160,1419160_2434,1419160_Souldiers.txt,all,1419160_2434,,,,
1419170,1419170_11520,1419170_My Singing Monsters.txt,all,1419170_11520,,,,
1420290,1420290_1719,1420290_No More Heroes.txt,all,1420290_1719,,,,
1422440,1422440_2595,1422440_Cataclismo.txt,all,1422440_2595,,,,
1424330,1424330_10853,1424330_Wobbledogs.txt,all,1424330_10853,,,,
1432050,1432050_5805,1432050_Nobody Saves the World.txt,all,1432050_5805,,,,
1432100,1432100_1653,1432100_The Bookwalker - Thief of Tales.txt,all,1432100_1653,,,,
1432860,1432860_20176,1432860_Sun Haven.txt,all,1432860_20176,,,,
1434950,1434950_6272,1434950_HighFleet.txt,all,1434950_6272,,,,
1435790,1435790_7530,1435790_Escape Simulator.txt,all,1435790_7530,,,,
1436590,1436590_2313,1436590_Phoenotopia - Awakening.txt,all,1436590_2313,,,,
1446780,1446780_105816,1446780_MONSTER HUNTER RISE.txt,all,1446780_105816,,,,
1449280,1449280_1877,1449280_Ghostbusters - The Video Game Remastered.txt,all,1449280_1877,,,,
1449560,1449560_21497,1449560_Metro Exodus.txt,all,1449560_21497,,,,
1449850,1449850_43410,1449850_Yu-Gi-Oh! Master Duel.txt,all,1449850_43410,,,,
1451090,1451090_3520,1451090_Tactics Ogre - Reborn.txt,all,1451090_3520,,,,
1451190,1451190_17167,1451190_Undisputed.txt,all,1451190_17167,,,,
1451940,1451940_42129,1451940_NEEDY STREAMER OVERLOAD.txt,all,1451940_42129,,,,
1454400,1454400_71884,1454400_Cookie Clicker.txt,all,1454400_71884,,,,
1454970,1454970_1405,1454970_New Tales from the Borderlands.txt,all,1454970_1405,,,,
1455840,1455840_26703,1455840_Dorfromantik.txt,all,1455840_26703,,,,
1457080,1457080_2322,1457080_The Mageseeker - A League of Legends Story.txt,all,1457080_2322,,,,
1458100,1458100_7664,1458100_Cozy Grove.txt,all,1458100_7664,,,,
1458140,1458140_14637,1458140_Pacific Drive.txt,all,1458140_14637,,,,
1462570,1462570_4147,1462570_Lost in Random.txt,all,1462570_4147,,,,
1465460,1465460_11301,1465460_Infection Free Zone.txt,all,1465460_11301,,,,
1466060,1466060_2988,1466060_Tainted Grail - The Fall of Avalon.txt,all,1466060_2988,,,,
1468720,1468720_5781,1468720_Ultimate Epic Battle Simulator 2.txt,all,1468720_5781,,,,
1469610,1469610_3920,1469610_Last Train Home.txt,all,1469610_3920,,,,
1475810,1475810_17786,1475810_Ghostwire - Tokyo.txt,all,1475810_17786,,,,
1480560,1480560_2516,1480560_Lawn Mowing Simulator.txt,all,1480560_2516,,,,
1484280,1484280_1689,1484280_Demeo.txt,all,1484280_1689,,,,
1484900,1484900_2420,1484900_Hoa.txt,all,1484900_2420,,,,
1488200,1488200_12049,1488200_Symphony of War - The Nephilim Saga.txt,all,1488200_12049,,,,
1489630,1489630_3095,1489630_Carrier Command 2.txt,all,1489630_3095,,,,
1491670,1491670_1770,1491670_Venba.txt,all,1491670_1770,,,,
1493640,1493640_4402,1493640_Banishers - Ghosts of New Eden.txt,all,1493640_4402,,,,
1494420,1494420_4174,1494420_Silica.txt,all,1494420_4174,,,,
1496790,1496790_21341,1496790_Gotham Knights.txt,all,1496790_21341,,,,
1497440,1497440_6369,1497440_COCOON.txt,all,1497440_6369,,,,
1498570,1498570_7899,1498570_THE KING OF FIGHTERS XV.txt,all,1498570_7899,,,,
1501750,1501750_7920,1501750_Lords of the Fallen.txt,all,1501750_7920,,,,
1515210,1515210_14269,1515210_The Past Within.txt,all,1515210_14269,,,,
1515950,1515950_4192,1515950_Capcom Arcade Stadium.txt,all,1515950_4192,,,,
1517290,1517290_66890,1517290_Battlefield 2042.txt,all,1517290_66890,,,,
1517970,1517970_1607,1517970_Aeterna Noctis.txt,all,1517970_1607,,,,
1519350,1519350_7269,1519350_Madden NFL 22.txt,all,1519350_7269,,,,
1522820,1522820_13098,1522820_Orcs Must Die! 3.txt,all,1522820_13098,,,,
1522870,1522870_3086,1522870_Supraland Six Inches Under.txt,all,1522870_3086,,,,
1527950,1527950_26502,1527950_Wartales.txt,all,1527950_26502,,,,
1531540,1531540_3006,1531540_Distant Worlds 2.txt,all,1531540_3006,,,,
1533390,1533390_61056,1533390_Gorilla Tag.txt,all,1533390_61056,,,,
1533420,1533420_16152,1533420_Neon White.txt,all,1533420_16152,,,,
1537830,1537830_6702,1537830_Disney Speedstorm.txt,all,1537830_6702,,,,
1538570,1538570_2863,1538570_Patron.txt,all,1538570_2863,,,,
1538970,1538970_1939,1538970_Hammerwatch II.txt,all,1538970_1939,,,,
1544020,1544020_37872,1544020_The Callisto Protocol.txt,all,1544020_37872,,,,
1545560,1545560_4110,1545560_Shadow Gambit - The Cursed Crew.txt,all,1545560_4110,,,,
1546990,1546990_3598,1546990_Grand Theft Auto - Vice City – The Definitive Edition.txt,all,1546990_3598,,,,
1548850,1548850_12839,1548850_Six Days in Fallujah.txt,all,1548850_12839,,,,
1549970,1549970_23305,1549970_Aliens - Fireteam Elite.txt,all,1549970_23305,,,,
1551360,1551360_19640,1551360_Forza Horizon 5.txt,all,1551360_19640,,,,
1552550,1552550_1858,1552550_Castlevania Advance Collection.txt,all,1552550_1858,,,,
1556100,1556100_3379,1556100_Killer Klowns from Outer Space - The Game.txt,all,1556100_3379,,,,
1556200,1556200_4216,1556200_Predator - Hunting Grounds.txt,all,1556200_4216,,,,
1556790,1556790_13519,1556790_Isonzo.txt,all,1556790_13519,,,,
1567020,1567020_4080,1567020_The Dark Pictures Anthology - The Devil in Me.txt,all,1567020_4080,,,,
1569040,1569040_21403,1569040_Football Manager 2022.txt,all,1569040_21403,,,,
1570010,1570010_4162,1570010_FAR - Changing Tides.txt,all,1570010_4162,,,,
1574240,1574240_3023,1574240_Dread Delusion.txt,all,1574240_3023,,,,
1574260,1574260_2524,1574260_My Friendly Neighborhood.txt,all,1574260_2524,,,,
1574580,1574580_11413,1574580_Strange Horticulture.txt,all,1574580_11413,,,,
1574820,1574820_4956,1574820_Until Then.txt,all,1574820_4956,,,,
1575940,1575940_5481,1575940_Sins of a Solar Empire II.txt,all,1575940_5481,,,,
1577120,1577120_16789,1577120_The Quarry.txt,all,1577120_16789,,,,
1578650,1578650_6500,1578650_Citizen Sleeper.txt,all,1578650_6500,,,,
1579380,1579380_4219,1579380_Shadow Tactics - Aiko's Choice.txt,all,1579380_4219,,,,
1580520,1580520_1791,1580520_Lost Eidolons.txt,all,1580520_1791,,,,
1581770,1581770_2052,1581770_SpellForce - Conquest of Eo.txt,all,1581770_2052,,,,
1583230,1583230_16379,1583230_High On Life.txt,all,1583230_16379,,,,
1585220,1585220_5510,1585220_Melatonin.txt,all,1585220_5510,,,,
1586800,1586800_4363,1586800_Lil Gator Game.txt,all,1586800_4363,,,,
1593030,1593030_6010,1593030_Terra Nil.txt,all,1593030_6010,,,,
1593500,1593500_145482,1593500_God of War.txt,all,1593500_145482,,,,
1594940,1594940_7725,1594940_Little Witch in the Woods.txt,all,1594940_7725,,,,
1599020,1599020_2649,1599020_Tinykin.txt,all,1599020_2649,,,,
1599340,1599340_201079,1599340_Lost Ark.txt,all,1599340_201079,,,,
1599600,1599600_21479,1599600_PlateUp!.txt,all,1599600_21479,,,,
1599660,1599660_2939,1599660_Sackboy - A Big Adventure.txt,all,1599660_2939,,,,
1601580,1601580_17303,1601580_Frostpunk 2.txt,all,1601580_17303,,,,
1602010,1602010_3641,1602010_Persona 4 Arena Ultimax.txt,all,1602010_3641,,,,
1602080,1602080_1908,1602080_Soulstice.txt,all,1602080_1908,,,,
1604030,1604030_81920,1604030_V Rising.txt,all,1604030_81920,,,,
1605220,1605220_11760,1605220_Dune - Spice Wars.txt,all,1605220_11760,,,,
1608230,1608230_4337,1608230_Planet of Lana.txt,all,1608230_4337,,,,
1608290,1608290_2738,1608290_GNOSIA.txt,all,1608290_2738,,,,
1615290,1615290_8254,1615290_Ravenous Devils.txt,all,1615290_8254,,,,
1621690,1621690_18030,1621690_Core Keeper.txt,all,1621690_18030,,,,
1622900,1622900_3219,1622900_Star Trek - Infinite.txt,all,1622900_3219,,,,
1622910,1622910_5009,1622910_Still Wakes the Deep.txt,all,1622910_5009,,,,
1623070,1623070_1012,1623070_Master of Magic.txt,all,1623070_1012,,,,
1623940,1623940_4771,1623940_Bramble - The Mountain King.txt,all,1623940_4771,,,,
1624540,1624540_6749,1624540_Storyteller.txt,all,1624540_6749,,,,
1627720,1627720_42872,1627720_Lies of P.txt,all,1627720_42872,,,,
1629520,1629520_11477,1629520_A Little to the Left.txt,all,1629520_11477,,,,
1629530,1629530_1730,1629530_Spark the Electric Jester 3.txt,all,1629530_1730,,,,
1634150,1634150_6421,1634150_Behind the Frame - The Finest Scenery.txt,all,1634150_6421,,,,
1634860,1634860_3828,1634860_Minishoot' Adventures.txt,all,1634860_3828,,,,
1641960,1641960_4380,1641960_Forever Skies.txt,all,1641960_4380,,,,
1643310,1643310_2378,1643310_Dungeons 4.txt,all,1643310_2378,,,,
1649010,1649010_2053,1649010_Miasma Chronicles.txt,all,1649010_2053,,,,
1649080,1649080_5857,1649080_Two Point Campus.txt,all,1649080_5857,,,,
1649240,1649240_7571,1649240_Returnal.txt,all,1649240_7571,,,,
1651560,1651560_5022,1651560_Fabledom.txt,all,1651560_5022,,,,
1654660,1654660_3119,1654660_En Garde!.txt,all,1654660_3119,,,,
1657630,1657630_11240,1657630_Slime Rancher 2.txt,all,1657630_11240,,,,
1658150,1658150_3207,1658150_Moonstone Island.txt,all,1658150_3207,,,,
1658280,1658280_3243,1658280_Eiyuden Chronicle - Hundred Heroes.txt,all,1658280_3243,,,,
1658290,1658290_2107,1658290_Eiyuden Chronicle - Rising.txt,all,1658290_2107,,,,
1659040,1659040_10500,1659040_HITMAN World of Assassination.txt,all,1659040_10500,,,,
1663040,1663040_1169,1663040_Amber Isle.txt,all,1663040_1169,,,,
1665190,1665190_2889,1665190_Monster Prom 3 - Monster Roadtrip.txt,all,1665190_2889,,,,
1665460,1665460_13260,1665460_eFootball.txt,all,1665460_13260,,,,
1668690,1668690_3592,1668690_Alina of the Arena.txt,all,1668690_3592,,,,
1669000,1669000_16263,1669000_Age of Wonders 4.txt,all,1669000_16263,,,,
1669980,1669980_36691,1669980_Volcano Princess.txt,all,1669980_36691,,,,
1670870,1670870_2782,1670870_MADiSON.txt,all,1670870_2782,,,,
1671200,1671200_9428,1671200_Honkai Impact 3rd.txt,all,1671200_9428,,,,
1671410,1671410_1203,1671410_Somerville.txt,all,1671410_1203,,,,
1675830,1675830_1540,1675830_1000xRESIST.txt,all,1675830_1540,,,,
1677350,1677350_1925,1677350_EA SPORTS PGA TOUR.txt,all,1677350_1925,,,,
1677770,1677770_7516,1677770_The Case of the Golden Idol.txt,all,1677770_7516,,,,
1681430,1681430_15096,1681430_RoboCop - Rogue City.txt,all,1681430_15096,,,,
1684350,1684350_2894,1684350_The Thaumaturge.txt,all,1684350_2894,,,,
1687950,1687950_87544,1687950_Persona 5 Royal.txt,all,1687950_87544,,,,
1692250,1692250_25762,1692250_F1 22.txt,all,1692250_25762,,,,
1693980,1693980_44809,1693980_Dead Space.txt,all,1693980_44809,,,,
1694600,1694600_2128,1694600_THE HOUSE OF THE DEAD - Remake.txt,all,1694600_2128,,,,
1697700,1697700_2264,1697700_Who's Lila_.txt,all,1697700_2264,,,,
1702330,1702330_1690,1702330_Rune Factory 5.txt,all,1702330_1690,,,,
1703340,1703340_28288,1703340_The Stanley Parable - Ultra Deluxe.txt,all,1703340_28288,,,,
1708010,1708010_1433,1708010_The Expanse - A Telltale Series.txt,all,1708010_1433,,,,
1708850,1708850_4326,1708850_Drug Dealer Simulator 2.txt,all,1708850_4326,,,,
1710170,1710170_2145,1710170_Blade of Darkness.txt,all,1710170_2145,,,,
1712350,1712350_2069,1712350_Riven.txt,all,1712350_2069,,,,
1715130,1715130_10906,1715130_Crysis Remastered.txt,all,1715130_10906,,,,
1718130,1718130_4616,1718130_SCP - Secret Files.txt,all,1718130_4616,,,,
1721470,1721470_79787,1721470_Poppy Playtime.txt,all,1721470_79787,,,,
1730590,1730590_3204,1730590_The Entropy Centre.txt,all,1730590_3204,,,,
1730680,1730680_1812,1730680_Klonoa Phantasy Reverie Series.txt,all,1730680_1812,,,,
1731070,1731070_2818,1731070_Asterigos - Curse of the Stars.txt,all,1731070_2818,,,,
1735700,1735700_4468,1735700_Back to the Dawn.txt,all,1735700_4468,,,,
1740720,1740720_9502,1740720_Have a Nice Death.txt,all,1740720_9502,,,,
1742020,1742020_5488,1742020_Idol Showdown.txt,all,1742020_5488,,,,
1745510,1745510_7479,1745510_Lunacid.txt,all,1745510_7479,,,,
1747760,1747760_2264,1747760_Momodora - Moonlit Farewell.txt,all,1747760_2264,,,,
1760250,1760250_6218,1760250_Madden NFL 23.txt,all,1760250_6218,,,,
1777620,1777620_2853,1777620_Soul Hackers 2.txt,all,1777620_2853,,,,
1778820,1778820_42369,1778820_TEKKEN 8.txt,all,1778820_42369,,,,
1782210,1782210_30590,1782210_Crab Game.txt,all,1782210_30590,,,,
1785150,1785150_12306,1785150_Friends vs Friends.txt,all,1785150_12306,,,,
1785650,1785650_2759,1785650_TopSpin 2K25.txt,all,1785650_2759,,,,
1789480,1789480_20302,1789480_Marauders.txt,all,1789480_20302,,,,
1792250,1792250_4143,1792250_Serious Sam - Siberian Mayhem.txt,all,1792250_4143,,,,
1794680,1794680_31816,1794680_Vampire Survivors.txt,all,1794680_31816,,,,
1794960,1794960_4041,1794960_Sonic Origins.txt,all,1794960_4041,,,,
1796220,1796220_2495,1796220_Laika - Aged Through Blood.txt,all,1796220_2495,,,,
1805480,1805480_5025,1805480_Like a Dragon - Ishin!.txt,all,1805480_5025,,,,
1809540,1809540_16511,1809540_Nine Sols.txt,all,1809540_16511,,,,
1809700,1809700_4795,1809700_Persona 3 Portable.txt,all,1809700_4795,,,,
1811260,1811260_51740,1811260_EA SPORTS FIFA 23.txt,all,1811260_51740,,,,
1811990,1811990_7650,1811990_Wildfrost.txt,all,1811990_7650,,,,
1812390,1812390_2636,1812390_The Elder Scrolls II - Daggerfall.txt,all,1812390_2636,,,,
1815780,1815780_11279,1815780_Asphalt Legends Unite.txt,all,1815780_11279,,,,
1817190,1817190_7800,1817190_Marvel’s Spider-Man - Miles Morales.txt,all,1817190_7800,,,,
1818750,1818750_110410,1818750_MultiVersus.txt,all,1818750_110410,,,,
1824220,1824220_42334,1824220_Chivalry 2.txt,all,1824220_42334,,,,
1839950,1839950_2631,1839950_Terminator - Dark Fate - Defiance.txt,all,1839950_2631,,,,
1840080,1840080_7152,1840080_Homeworld 3.txt,all,1840080_7152,,,,
1844380,1844380_2581,1844380_Warhammer Age of Sigmar - Realms of Ruin.txt,all,1844380_2581,,,,
1845910,1845910_30085,1845910_Dragon Age - The Veilguard.txt,all,1845910_30085,,,,
1846170,1846170_7862,1846170_Iron Lung.txt,all,1846170_7862,,,,
1846380,1846380_41650,1846380_Need for Speed Unbound.txt,all,1846380_41650,,,,
1866180,1866180_5991,1866180_Hooked on You - A Dead by Daylight Dating Sim.txt,all,1866180_5991,,,,
1869590,1869590_23027,1869590_Omega Strikers.txt,all,1869590_23027,,,,
1874490,1874490_6111,1874490_Potionomics.txt,all,1874490_6111,,,,
1874880,1874880_17139,1874880_Arma Reforger.txt,all,1874880_17139,,,,
1875830,1875830_7207,1875830_Shin Megami Tensei V - Vengeance.txt,all,1875830_7207,,,,
1881700,1881700_6172,1881700_Undawn.txt,all,1881700_6172,,,,
1887840,1887840_12961,1887840_Another Crab's Treasure.txt,all,1887840_12961,,,,
1888930,1888930_62061,1888930_The Last of Us Part I.txt,all,1888930_62061,,,,
1893810,1893810_1293,1893810_Solium Infernum.txt,all,1893810_1293,,,,
1895880,1895880_11644,1895880_Ratchet & Clank - Rift Apart.txt,all,1895880_11644,,,,
1898300,1898300_4626,1898300_ASKA.txt,all,1898300_4626,,,,
1901370,1901370_3928,1901370_Ib.txt,all,1901370_3928,,,,
1902490,1902490_22771,1902490_Aperture Desk Job.txt,all,1902490_22771,,,,
1902690,1902690_5512,1902690_Fate_Samurai Remnant.txt,all,1902690_5512,,,,
1903620,1903620_3769,1903620_Killer Frequency.txt,all,1903620_3769,,,,
1904540,1904540_19464,1904540_Football Manager 2023.txt,all,1904540_19464,,,,
1911610,1911610_5098,1911610_Windblown.txt,all,1911610_5098,,,,
1919590,1919590_21470,1919590_NBA 2K23.txt,all,1919590_21470,,,,
1920490,1920490_3143,1920490_The Outer Worlds - Spacer's Choice Edition.txt,all,1920490_3143,,,,
1928980,1928980_14937,1928980_Nightingale.txt,all,1928980_14937,,,,
1931730,1931730_1894,1931730_Fort Solis.txt,all,1931730_1894,,,,
1931770,1931770_17771,1931770_Chants of Sennaar.txt,all,1931770_17771,,,,
1934680,1934680_13265,1934680_Age of Mythology - Retold.txt,all,1934680_13265,,,,
1937500,1937500_5789,1937500_Let's School.txt,all,1937500_5789,,,,
1938090,1938090_10290,1938090_Call of Duty.txt,all,1938090_10290,,,,
1939970,1939970_2733,1939970_Nobody Wants to Die.txt,all,1939970_2733,,,,
1940340,1940340_17596,1940340_Darkest Dungeon II.txt,all,1940340_17596,,,,
1942280,1942280_85257,1942280_Brotato.txt,all,1942280_85257,,,,
1943950,1943950_18760,1943950_Escape the Backrooms.txt,all,1943950_18760,,,,
1944430,1944430_7668,1944430_Amnesia - The Bunker.txt,all,1944430_7668,,,,
1944790,1944790_4432,1944790_Train Sim World 3.txt,all,1944790_4432,,,,
1947500,1947500_1489,1947500_The Walking Dead - Saints & Sinners - Chapter 2 - Retribution.txt,all,1947500_1489,,,,
1948280,1948280_25296,1948280_Stacklands.txt,all,1948280_25296,,,,
1954200,1954200_13859,1954200_Kena - Bridge of Spirits.txt,all,1954200_13859,,,,
1956040,1956040_2712,1956040_Kingdom Eighties.txt,all,1956040_2712,,,,
1966900,1966900_27024,1966900_20 Minutes Till Dawn.txt,all,1966900_27024,,,,
1967430,1967430_5004,1967430_Ghost Trick - Phantom Detective.txt,all,1967430_5004,,,,
1970580,1970580_7165,1970580_Backpack Hero.txt,all,1970580_7165,,,,
1971870,1971870_31473,1971870_Mortal Kombat 1.txt,all,1971870_31473,,,,
1972440,1972440_5935,1972440_Shotgun King - The Final Checkmate.txt,all,1972440_5935,,,,
1974050,1974050_13546,1974050_Torchlight - Infinite.txt,all,1974050_13546,,,,
1977170,1977170_3580,1977170_Jusant.txt,all,1977170_3580,,,,
1981610,1981610_1391,1981610_Wanted - Dead.txt,all,1981610_1391,,,,
1985690,1985690_13982,1985690_The Looker.txt,all,1985690_13982,,,,
1985810,1985810_18013,1985810_Call of Duty - Black Ops Cold War.txt,all,1985810_18013,,,,
1989270,1989270_10719,1989270_Slay the Princess — The Pristine Cut.txt,all,1989270_10719,,,,
1995520,1995520_4836,1995520_Pax Dei.txt,all,1995520_4836,,,,
1996010,1996010_4099,1996010_Crow Country.txt,all,1996010_4099,,,,
2000890,2000890_3342,2000890_MechWarrior 5 - Clans.txt,all,2000890_3342,,,,
2000950,2000950_17828,2000950_Call of Duty - Modern Warfare.txt,all,2000950_17828,,,,
2005010,2005010_6390,"2005010_Warhammer 40,000 - Boltgun.txt",all,2005010_6390,,,,
2009100,2009100_2081,2009100_Immortals of Aveum.txt,all,2009100_2081,,,,
2012510,2012510_6417,2012510_Stormgate.txt,all,2012510_6417,,,,
2012840,2012840_17196,2012840_Portal with RTX.txt,all,2012840_17196,,,,
2014780,2014780_3575,2014780_X-Plane 12.txt,all,2014780_3575,,,,
2015270,2015270_6575,2015270_Rotwood.txt,all,2015270_6575,,,,
2016590,2016590_56710,2016590_Dark and Darker.txt,all,2016590_56710,,,,
2021880,2021880_1509,2021880_Ara - History Untold.txt,all,2021880_1509,,,,
2050650,2050650_104398,2050650_Resident Evil 4.txt,all,2050650_104398,,,,
2051620,2051620_14164,2051620_Enlisted.txt,all,2051620_14164,,,,
2054970,2054970_2330,2054970_Dragon's Dogma 2.txt,all,2054970_2330,,,,
2058180,2058180_8442,2058180_Judgment.txt,all,2058180_8442,,,,
2058190,2058190_6619,2058190_Lost Judgment.txt,all,2058190_6619,,,,
2060130,2060130_8316,2060130_Return to Monkey Island.txt,all,2060130_8316,,,,
2064650,2064650_9450,2064650_Tower of Fantasy.txt,all,2064650_9450,,,,
2064870,2064870_4481,2064870_Deceit 2.txt,all,2064870_4481,,,,
2071500,2071500_2777,2071500_Islands of Insight.txt,all,2071500_2777,,,,
2072450,2072450_17167,2072450_Like a Dragon - Infinite Wealth.txt,all,2072450_17167,,,,
2074920,2074920_91675,2074920_The First Descendant.txt,all,2074920_91675,,,,
2084000,2084000_3845,2084000_Shogun Showdown.txt,all,2084000_3845,,,,
2096600,2096600_5421,2096600_Crysis 2 Remastered.txt,all,2096600_5421,,,,
2096610,2096610_4600,2096610_Crysis 3 Remastered.txt,all,2096610_4600,,,,
2103140,2103140_9362,2103140_Magicraft.txt,all,2103140_9362,,,,
2108330,2108330_17114,2108330_F1 23.txt,all,2108330_17114,,,,
2109370,2109370_2660,2109370_The Great War - Western Front.txt,all,2109370_2660,,,,
2114740,2114740_7437,2114740_Blasphemous 2.txt,all,2114740_7437,,,,
2121980,2121980_1802,2121980_Void Stranger.txt,all,2121980_1802,,,,
2124490,2124490_12370,2124490_SILENT HILL 2.txt,all,2124490_12370,,,,
2131630,2131630_2624,2131630_METAL GEAR SOLID - Master Collection Version.txt,all,2131630_2624,,,,
2132850,2132850_5910,2132850_Rabbit and Steel.txt,all,2132850_5910,,,,
2139460,2139460_44510,2139460_Once Human.txt,all,2139460_44510,,,,
2140020,2140020_7390,2140020_Stronghold - Definitive Edition.txt,all,2140020_7390,,,,
2140330,2140330_8423,2140330_Madden NFL 24.txt,all,2140330_8423,,,,
2140510,2140510_7257,2140510_Town of Salem 2.txt,all,2140510_7257,,,,
2142790,2142790_11375,2142790_Fields of Mistria.txt,all,2142790_11375,,,,
2144740,2144740_8115,2144740_Ghostrunner 2.txt,all,2144740_8115,,,,
2157560,2157560_4431,2157560_Granblue Fantasy Versus - Rising.txt,all,2157560_4431,,,,
2161700,2161700_34812,2161700_Persona 3 Reload.txt,all,2161700_34812,,,,
2162800,2162800_7420,2162800_shapez 2.txt,all,2162800_7420,,,,
2166060,2166060_5775,2166060_Amanda the Adventurer.txt,all,2166060_5775,,,,
2171440,2171440_9282,2171440_Fear & Hunger 2 - Termina.txt,all,2171440_9282,,,,
2172010,2172010_1892,2172010_Until Dawn.txt,all,2172010_1892,,,,
2183900,2183900_23649,"2183900_Warhammer 40,000 - Space Marine 2.txt",all,2183900_23649,,,,
2186680,2186680_21534,"2186680_Warhammer 40,000 - Rogue Trader.txt",all,2186680_21534,,,,
2195250,2195250_104644,2195250_EA SPORTS FC 24.txt,all,2195250_104644,,,,
2198150,2198150_9775,2198150_Tiny Glade.txt,all,2198150_9775,,,,
2208920,2208920_26299,2208920_Assassin's Creed Valhalla.txt,all,2208920_26299,,,,
2217000,2217000_4335,2217000_Rivals of Aether II.txt,all,2217000_4335,,,,
2218750,2218750_10820,2218750_Halls of Torment.txt,all,2218750_10820,,,,
2221490,2221490_18534,2221490_Tom Clancy’s The Division 2.txt,all,2221490_18534,,,,
2221920,2221920_3132,2221920_Immortals Fenyx Rising.txt,all,2221920_3132,,,,
2223840,2223840_3679,2223840_The Casting of Frank Stone.txt,all,2223840_3679,,,,
2225070,2225070_13433,2225070_Trackmania.txt,all,2225070_13433,,,,
2230110,2230110_2820,2230110_Fae Farm.txt,all,2230110_2820,,,,
2231380,2231380_25092,2231380_Tom Clancy's Ghost Recon Breakpoint.txt,all,2231380_25092,,,,
2231450,2231450_62649,2231450_Pizza Tower.txt,all,2231450_62649,,,,
2239150,2239150_16863,2239150_Thronefall.txt,all,2239150_16863,,,,
2239550,2239550_9116,2239550_Watch Dogs - Legion.txt,all,2239550_9116,,,,
2252570,2252570_18162,2252570_Football Manager 2024.txt,all,2252570_18162,,,,
226620,226620_2232,226620_Desktop Dungeons.txt,all,226620_2232,,,,
2273430,2273430_24670,2273430_BlazBlue Entropy Effect.txt,all,2273430_24670,,,,
2287220,2287220_3069,2287220_F1 Manager 2023.txt,all,2287220_3069,,,,
2290180,2290180_11220,2290180_Riders Republic.txt,all,2290180_11220,,,,
2296990,2296990_21244,2296990_We Were Here Expeditions - The FriendShip.txt,all,2296990_21244,,,,
2315690,2315690_5354,2315690_WWE 2K24.txt,all,2315690_5354,,,,
2321470,2321470_30107,2321470_Deep Rock Galactic - Survivor.txt,all,2321470_30107,,,,
2322010,2322010_17515,2322010_God of War Ragnarök.txt,all,2322010_17515,,,,
2322560,2322560_29170,2322560_Love Is All Around.txt,all,2322560_29170,,,,
2324650,2324650_22008,2324650_The Murder of Sonic the Hedgehog.txt,all,2324650_22008,,,,
2325290,2325290_13084,2325290_Sky - Children of the Light.txt,all,2325290_13084,,,,
2328760,2328760_1792,2328760_Pinball FX.txt,all,2328760_1792,,,,
2338770,2338770_41787,2338770_NBA 2K24.txt,all,2338770_41787,,,,
2344520,2344520_17770,2344520_Diablo IV.txt,all,2344520_17770,,,,
2357570,2357570_313125,2357570_Overwatch 2.txt,all,2357570_313125,,,,
2357910,2357910_1715,2357910_Home Safety Hotline.txt,all,2357910_1715,,,,
2358720,2358720_126710,2358720_Black Myth - Wukong.txt,all,2358720_126710,,,,
2362300,2362300_3621,2362300_Train Sim World 4.txt,all,2362300_3621,,,,
2365810,2365810_12299,2365810_Pseudoregalia.txt,all,2365810_12299,,,,
2366980,2366980_4061,2366980_Thank Goodness You're Here!.txt,all,2366980_4061,,,,
2369390,2369390_23141,2369390_Far Cry 6.txt,all,2369390_23141,,,,
2375550,2375550_9019,2375550_Like a Dragon Gaiden - The Man Who Erased His Name.txt,all,2375550_9019,,,,
2378900,2378900_23926,2378900_The Coffin of Andy and Leyley.txt,all,2378900_23926,,,,
2379780,2379780_55091,2379780_Balatro.txt,all,2379780_55091,,,,
2380050,2380050_3687,2380050_Star Trucker.txt,all,2380050_3687,,,,
239140,239140_179837,239140_Dying Light.txt,all,239140_179837,,,,
2395210,2395210_3465,2395210_Tony Hawk's Pro Skater 1 + 2.txt,all,2395210_3465,,,,
2399420,2399420_4903,2399420_Le Mans Ultimate.txt,all,2399420_4903,,,,
2399830,2399830_63860,2399830_ARK - Survival Ascended.txt,all,2399830_63860,,,,
2406770,2406770_25065,2406770_Bodycam.txt,all,2406770_25065,,,,
2420110,2420110_18222,2420110_Horizon Forbidden West Complete Edition.txt,all,2420110_18222,,,,
2420510,2420510_33527,2420510_HoloCure - Save the Fans!.txt,all,2420510_33527,,,,
2420660,2420660_3427,2420660_Neva.txt,all,2420660_3427,,,,
2427700,2427700_12925,2427700_Backpack Battles.txt,all,2427700_12925,,,,
2440510,2440510_8264,2440510_Forza Motorsport.txt,all,2440510_8264,,,,
2448970,2448970_17628,2448970_Dungeonborne.txt,all,2448970_17628,,,,
2458560,2458560_1816,2458560_Zoochosis.txt,all,2458560_1816,,,,
2475490,2475490_10171,2475490_Mouthwashing.txt,all,2475490_10171,,,,
2478970,2478970_5044,2478970_Tomb Raider I-III Remastered Starring Lara Croft.txt,all,2478970_5044,,,,
2479810,2479810_51546,2479810_Gray Zone Warfare.txt,all,2479810_51546,,,,
2484110,2484110_2348,2484110_FINAL FANTASY VII EVER CRISIS.txt,all,2484110_2348,,,,
2488620,2488620_7459,2488620_F1 24.txt,all,2488620_7459,,,,
2490990,2490990_1865,2490990_Visions of Mana.txt,all,2490990_1865,,,,
2515020,2515020_11902,2515020_FINAL FANTASY XVI.txt,all,2515020_11902,,,,
251570,251570_4680,251570_7 Days to Die.txt,all,251570_4680,,,,
